Paper ID,Student Name,Age,Class,Phone Number,Subject,Correct Marks,Exam Date,Score (%),Grade,GPA
P131701,James Ramirez,23,Class F,0124235164,Chemistry,11,2024-11-15,27.50,E,0.0
P131702,Christine Brown,19,Class D,0154945602,Geography,3,2024-06-13,7.50,E,0.0
P131703,Kevin Adams,24,Class H,0125698740,Biology,12,2024-08-08,30.00,E,0.0
P131704,Dean Lee,20,Class H,0181881902,Math,33,2024-07-24,82.50,A-,3.7
P131705,Donald Gates,18,Class J,0173014400,Science,25,2024-08-11,62.50,B-,2.7
P131801,Antonio Miller,23,Class J,0149783680,History,21,2024-04-24,52.50,C,2.0
P131802,Debra Morris,19,Class E,0145815605,English,13,2024-01-01,32.50,E,0.0
P131803,Patrick Oconnor,20,Class C,0144494037,Biology,33,2024-03-14,82.50,A-,3.7
P131804,Wayne Salazar,25,Class I,0166357113,Biology,1,2024-04-19,2.50,E,0.0
P131805,Andrew Thompson,21,Class A,0123909283,Chemistry,31,2024-06-09,77.50,B+,3.3
P131901,Steven Mays,18,Class F,0171289068,Math,22,2024-01-26,55.00,C+,2.3
P131902,Carolyn Sexton,21,Class A,0192575639,Geography,11,2024-09-11,27.50,E,0.0
P131903,Kyle Allen,24,Class D,0126012777,Geography,12,2024-02-10,30.00,E,0.0
P131904,Brent Rice,22,Class A,0174753216,Physics,31,2024-03-20,77.50,B+,3.3
P131905,Shelly Nguyen,19,Class G,0136882770,Physics,20,2024-11-05,50.00,C,2.0
P132001,Amy Miller,25,Class J,0185620318,Geography,30,2024-01-06,75.00,B+,3.3
P132002,Meghan Morris,25,Class A,0195746516,History,30,2024-08-14,75.00,B+,3.3
P132003,Shelby Sparks,22,Class I,0186552330,Geography,40,2024-01-20,100.00,A-,3.7
P132004,Kelly Norris,21,Class D,0121257895,History,2,2024-08-07,5.00,E,0.0
P132005,Tonya Mercer,19,Class C,0162257377,Physics,4,2024-07-02,10.00,E,0.0
P132101,Bruce Burgess,22,Class F,0178764940,History,37,2024-02-12,92.50,A-,3.7
P132102,April Torres,18,Class B,0106689498,Math,31,2024-10-06,77.50,B+,3.3
P132103,Christopher Williams,20,Class A,0184129398,Physics,16,2024-07-30,40.00,D,1.0
P132104,Morgan Skinner,23,Class C,0104501741,Math,21,2024-08-13,52.50,C,2.0
P132105,Jennifer Bennett,24,Class B,0129002918,Geography,5,2024-03-18,12.50,E,0.0
P132201,Taylor Ramirez,25,Class E,0187026332,Geography,6,2024-02-11,15.00,E,0.0
P132202,Nathan Soto,20,Class J,0139277476,Math,32,2024-06-11,80.00,A-,3.7
P132203,Richard Wilson,24,Class I,0166461424,Geography,31,2024-03-06,77.50,B+,3.3
P132204,Eric Weaver,21,Class H,0162617623,Math,39,2024-07-20,97.50,A-,3.7
P132205,Tony Leon,21,Class C,0121257880,History,40,2024-02-07,100.00,A-,3.7
P132301,Christine James,25,Class B,0143027993,Physics,17,2024-06-12,42.50,D,1.0
P132302,Michael Campbell II,18,Class E,0195052796,Physics,3,2024-05-25,7.50,E,0.0
P132303,Justin Contreras,24,Class G,0115868281,Biology,33,2024-08-05,82.50,A-,3.7
P132304,Kimberly Coleman,19,Class F,0169361330,History,20,2024-01-04,50.00,C,2.0
P132305,Jennifer West,24,Class A,0165224662,Physics,32,2024-04-03,80.00,A-,3.7
P132401,Jamie Johnson,23,Class G,0175813957,English,18,2024-07-20,45.00,D+,1.3
P132402,Kristy Cooper,23,Class I,0194011583,Math,34,2024-12-26,85.00,A-,3.7
P132403,Rebecca Ho PhD,18,Class C,0117128213,Biology,20,2024-08-29,50.00,C,2.0
P132404,Louis Navarro,24,Class D,0179733662,Chemistry,19,2024-01-23,47.50,C-,1.7
P132405,Kimberly Green,18,Class D,0153521212,Chemistry,39,2024-03-11,97.50,A-,3.7
P132501,David Bell,18,Class C,0135942942,Science,25,2024-02-11,62.50,B-,2.7
P132502,Nancy Gonzalez,20,Class B,0127053279,Science,0,2024-08-26,0.00,E,0.0
P132503,Stacey Contreras,25,Class C,0151324283,English,13,2024-12-22,32.50,E,0.0
P132504,Justin Young,25,Class I,0192108379,English,6,2024-03-04,15.00,E,0.0
P132505,Shelby Knox DVM,19,Class G,0123606357,History,31,2024-08-03,77.50,B+,3.3
P132601,Dr. Debra White,24,Class E,0108526549,History,39,2024-05-18,97.50,A-,3.7
P132602,Marcus Carrillo,23,Class J,0141661457,Math,37,2024-12-13,92.50,A-,3.7
P132603,Harold Miller,18,Class F,0114725603,Chemistry,37,2024-08-09,92.50,A-,3.7
P132604,Maria Glover,21,Class J,0173120730,History,28,2024-01-14,70.00,B+,3.3
P132605,Michelle George,22,Class D,0104596285,Math,32,2024-02-25,80.00,A-,3.7
P132701,Dawn Adams,24,Class C,0136809176,Biology,10,2024-06-28,25.00,E,0.0
P132702,Joseph James,21,Class C,0175386495,Physics,1,2024-03-12,2.50,E,0.0
P132703,James Parker,22,Class F,0128543540,Physics,27,2024-09-27,67.50,B,3.0
P132704,Steven Bell,24,Class E,0138377769,English,0,2024-01-22,0.00,E,0.0
P132705,Tiffany Powell,20,Class I,0109183339,Math,2,2024-02-22,5.00,E,0.0
P132801,Blake Gordon,18,Class D,0171731908,Science,2,2024-10-07,5.00,E,0.0
P132802,Shawn Munoz,22,Class D,0163447192,History,18,2024-05-19,45.00,D+,1.3
P132803,Kayla Nguyen,22,Class I,0168959658,Math,18,2024-01-16,45.00,D+,1.3
P132804,Louis Morales,19,Class F,0158608639,English,37,2024-04-28,92.50,A-,3.7
P132805,Jennifer Parker,20,Class D,0174967515,Science,25,2024-08-04,62.50,B-,2.7
P132901,Eric Martin,24,Class I,0193901402,History,23,2024-11-17,57.50,C+,2.3
P132902,Erin Clark,23,Class I,0128171223,Science,7,2024-01-21,17.50,E,0.0
P132903,Allen Thomas,24,Class F,0183936690,History,31,2024-08-15,77.50,B+,3.3
P132904,Michael Miller,19,Class I,0104947660,Physics,3,2024-08-21,7.50,E,0.0
P132905,Susan Washington,21,Class J,0167019160,Physics,21,2024-08-17,52.50,C,2.0
P133001,Pamela Hart,20,Class F,0138518627,Chemistry,33,2024-06-22,82.50,A-,3.7
P133002,Rachel Johnson,19,Class H,0145752881,History,19,2024-05-08,47.50,C-,1.7
P133003,Katrina Chavez,25,Class G,0126224819,Chemistry,5,2024-05-13,12.50,E,0.0
P133004,Renee Hurley,22,Class E,0143449605,Geography,35,2024-12-07,87.50,A-,3.7
P133005,Thomas Brown,18,Class B,0193336590,History,1,2024-07-04,2.50,E,0.0
P133101,Scott Smith,22,Class D,0129519167,Chemistry,28,2024-07-13,70.00,B+,3.3
P133102,Denise Hamilton,24,Class B,0106822646,Biology,23,2024-12-11,57.50,C+,2.3
P133103,Sarah Rodriguez,20,Class A,0133314909,Chemistry,0,2024-12-02,0.00,E,0.0
P133104,Heather Willis,19,Class C,0133111371,Science,10,2024-06-13,25.00,E,0.0
P133105,Amanda Wilson,20,Class A,0176727705,Science,31,2024-12-19,77.50,B+,3.3
P133201,Corey Cox,21,Class J,0139408501,Math,20,2024-09-17,50.00,C,2.0
P133202,Denise Russell,25,Class B,0111634947,Physics,21,2024-09-23,52.50,C,2.0
P133203,Theresa Barr,23,Class I,0177896494,Biology,22,2024-10-09,55.00,C+,2.3
P133204,Linda Robbins,23,Class D,0189678193,Science,2,2024-07-27,5.00,E,0.0
P133205,Mr. Gregory Brown,25,Class E,0101498185,Physics,5,2024-02-03,12.50,E,0.0
P133301,Timothy Cruz,19,Class H,0141440184,Geography,5,2024-03-15,12.50,E,0.0
P133302,Amanda Clark,23,Class H,0113143545,Biology,22,2024-09-28,55.00,C+,2.3
P133303,Billy Sandoval,25,Class J,0184135579,Chemistry,31,2024-07-10,77.50,B+,3.3
P133304,Andrew Davis,22,Class I,0173198587,Physics,2,2024-03-01,5.00,E,0.0
P133305,Nicholas Wright,24,Class E,0122757645,Math,18,2024-11-20,45.00,D+,1.3
P133401,Erika Jenkins,25,Class D,0156353522,English,35,2024-06-05,87.50,A-,3.7
P133402,Felicia Harrison,23,Class I,0137830533,English,18,2024-09-14,45.00,D+,1.3
P133403,Robert Smith,20,Class J,0135206639,Chemistry,17,2024-03-26,42.50,D,1.0
P133404,Robert Vasquez,21,Class E,0171197067,Biology,7,2024-11-21,17.50,E,0.0
P133405,Catherine Gordon,22,Class G,0133868198,Physics,24,2024-02-06,60.00,B-,2.7
P133501,Cory Williamson,23,Class F,0159511938,Math,17,2024-12-08,42.50,D,1.0
P133502,Gary Burgess,23,Class A,0109543774,History,19,2024-10-09,47.50,C-,1.7
P133503,Wendy Diaz,23,Class J,0165165004,Biology,21,2024-06-11,52.50,C,2.0
P133504,Heidi Williamson,23,Class B,0151436354,Geography,14,2024-10-12,35.00,E,0.0
P133505,Steven Jones,23,Class J,0147615423,History,38,2024-08-30,95.00,A-,3.7
P133601,Antonio Rios,25,Class F,0135612961,English,30,2024-12-11,75.00,B+,3.3
P133602,Thomas Lewis,24,Class A,0155648271,Physics,30,2024-09-17,75.00,B+,3.3
P133603,Mark Henry,22,Class E,0118072494,English,15,2024-08-28,37.50,E,0.0
P133604,Katherine Long,19,Class A,0118127826,Chemistry,17,2024-06-26,42.50,D,1.0
P133605,Alexandria Lozano,22,Class G,0154593901,Math,34,2024-02-23,85.00,A-,3.7
P133701,Cynthia Moreno,18,Class C,0156912757,Biology,8,2024-04-05,20.00,E,0.0
P133702,Danielle Diaz,21,Class J,0153119493,Math,5,2024-06-25,12.50,E,0.0
P133703,Victoria Kim,20,Class B,0162630027,History,19,2024-10-01,47.50,C-,1.7
P133704,Eric Adams,21,Class G,0186153782,Science,29,2024-10-17,72.50,B+,3.3
P133705,Connie Bell,24,Class A,0159027789,English,2,2024-12-07,5.00,E,0.0
P133801,Kristy Barber,24,Class A,0191878711,Physics,35,2024-02-18,87.50,A-,3.7
P133802,William Copeland,24,Class D,0101429412,History,25,2024-03-24,62.50,B-,2.7
P133803,Jesse Glover,21,Class E,0123189533,History,16,2024-01-31,40.00,D,1.0
P133804,Tammy Gonzalez,19,Class A,0153530804,Chemistry,23,2024-01-30,57.50,C+,2.3
P133805,Tiffany Lopez,24,Class D,0129475603,English,1,2024-05-13,2.50,E,0.0
P133901,Reginald Miller,22,Class A,0133923332,History,0,2024-10-16,0.00,E,0.0
P133902,Charles Simon,25,Class F,0123225535,Geography,25,2024-04-18,62.50,B-,2.7
P133903,Morgan Cantrell,25,Class G,0186281850,English,22,2024-04-27,55.00,C+,2.3
P133904,Samantha Vaughn,23,Class A,0175149098,History,14,2024-11-03,35.00,E,0.0
P133905,Sabrina Garcia,20,Class A,0111398513,Geography,21,2024-04-24,52.50,C,2.0
P134001,Brian Ellis,18,Class A,0133931623,Chemistry,0,2024-08-17,0.00,E,0.0
P134002,Brian Norris,22,Class F,0151484704,Science,16,2024-12-16,40.00,D,1.0
P134003,Jeffrey Hamilton,23,Class E,0156100278,Biology,19,2024-07-23,47.50,C-,1.7
P134004,Mrs. Heather Todd,24,Class E,0156528581,Biology,40,2024-04-28,100.00,A-,3.7
P134005,Christopher Baldwin Jr.,20,Class D,0159111953,Geography,17,2024-06-02,42.50,D,1.0
P134101,Jonathon Knight,24,Class B,0146381759,Chemistry,33,2024-03-30,82.50,A-,3.7
P134102,Linda Williams,25,Class C,0148332290,Chemistry,8,2024-11-09,20.00,E,0.0
P134103,Cindy Thomas,21,Class C,0189812444,Chemistry,38,2024-07-08,95.00,A-,3.7
P134104,Brandy Winters,20,Class C,0106547413,Chemistry,13,2024-07-01,32.50,E,0.0
P134105,Theresa Taylor,19,Class F,0164194705,Chemistry,8,2024-06-19,20.00,E,0.0
P134201,Troy Marshall,22,Class I,0137687862,Biology,22,2024-09-23,55.00,C+,2.3
P134202,Sarah Shields,20,Class D,0121747694,History,37,2024-06-12,92.50,A-,3.7
P134203,Stephanie Garcia,20,Class H,0123942830,Math,14,2024-06-28,35.00,E,0.0
P134204,Dylan Cunningham,23,Class F,0115988089,English,19,2024-08-21,47.50,C-,1.7
P134205,Kristin Ward,23,Class E,0125093425,English,33,2024-08-02,82.50,A-,3.7
P134301,Erin White,22,Class H,0122810187,Geography,16,2024-08-07,40.00,D,1.0
P134302,Mike Warner,23,Class G,0145173682,English,17,2024-12-06,42.50,D,1.0
P134303,Christopher Gibson,19,Class H,0158530126,Geography,9,2024-06-19,22.50,E,0.0
P134304,Jenny Lucero,24,Class C,0141827092,Chemistry,0,2024-02-03,0.00,E,0.0
P134305,Shawn Miller,23,Class C,0129773209,History,3,2024-06-09,7.50,E,0.0
P134401,Anita Edwards,22,Class B,0198845071,Chemistry,1,2024-06-05,2.50,E,0.0
P134402,Rebecca Avila,18,Class E,0118706959,Chemistry,29,2024-05-11,72.50,B+,3.3
P134403,Kurt Harris,23,Class H,0196650064,Biology,40,2024-12-18,100.00,A-,3.7
P134404,David Best,20,Class C,0124774697,Physics,15,2024-05-23,37.50,E,0.0
P134405,Elizabeth Rodriguez,22,Class B,0137070675,Math,32,2024-02-07,80.00,A-,3.7
P134501,Dr. Susan Ford,23,Class G,0172510220,Math,12,2024-07-27,30.00,E,0.0
P134502,Timothy Farley,25,Class D,0163952401,Biology,23,2024-02-01,57.50,C+,2.3
P134503,Barbara Gutierrez,21,Class I,0189268966,Geography,25,2024-08-28,62.50,B-,2.7
P134504,Meredith Church,20,Class F,0147757435,Chemistry,32,2024-07-03,80.00,A-,3.7
P134505,Sally Dillon,23,Class I,0181807786,Science,6,2024-11-05,15.00,E,0.0
P134601,Terrence Hayes,21,Class B,0149584450,Chemistry,18,2024-02-11,45.00,D+,1.3
P134602,Natalie Herrera,22,Class A,0164406818,Biology,32,2024-07-30,80.00,A-,3.7
P134603,Christopher Mcgrath,24,Class I,0118716294,Biology,15,2024-09-11,37.50,E,0.0
P134604,Tiffany Malone,21,Class G,0113723502,History,17,2024-04-29,42.50,D,1.0
P134605,Anthony Cantrell,21,Class D,0197273001,Biology,16,2024-02-17,40.00,D,1.0
P134701,Jessica Friedman,19,Class G,0123473442,Geography,14,2024-04-12,35.00,E,0.0
P134702,Tyrone Moore,19,Class J,0102604075,Physics,35,2024-03-07,87.50,A-,3.7
P134703,Brandon Bryant,25,Class I,0131697432,Science,34,2024-11-08,85.00,A-,3.7
P134704,Kyle Hood,24,Class I,0131010447,History,15,2024-05-18,37.50,E,0.0
P134705,Wendy Spence,18,Class E,0109667849,Geography,9,2024-12-02,22.50,E,0.0
P134801,Angela Adams,19,Class B,0106184358,Math,29,2024-11-10,72.50,B+,3.3
P134802,Tina Patton,20,Class B,0136424014,History,2,2024-09-26,5.00,E,0.0
P134803,Jeffrey Smith,23,Class G,0147146139,Chemistry,5,2024-06-13,12.50,E,0.0
P134804,Joshua Leblanc,24,Class E,0134210449,Science,35,2024-02-18,87.50,A-,3.7
P134805,Gregory Castillo,23,Class A,0194581760,Science,38,2024-12-19,95.00,A-,3.7
P134901,Christopher Carrillo,21,Class E,0108503843,Physics,24,2024-11-22,60.00,B-,2.7
P134902,Jacqueline Hubbard,21,Class H,0174890542,Geography,26,2024-12-02,65.00,B,3.0
P134903,Wendy Johnson,24,Class J,0192850041,English,16,2024-12-18,40.00,D,1.0
P134904,Brandon Davis,25,Class G,0182298216,Chemistry,22,2024-03-22,55.00,C+,2.3
P134905,Scott Torres,23,Class J,0184272014,English,28,2024-03-13,70.00,B+,3.3
P135001,Kevin Cook,19,Class D,0157575752,Biology,39,2024-08-22,97.50,A-,3.7
P135002,Nathan Leblanc,23,Class A,0103498318,Chemistry,4,2024-11-12,10.00,E,0.0
P135003,Justin Sanchez,22,Class G,0142435204,Math,19,2024-03-17,47.50,C-,1.7
P135004,Carla Edwards,21,Class E,0116299381,Science,1,2024-12-26,2.50,E,0.0
P135005,Frank Lowe,23,Class H,0186640443,Math,25,2024-06-18,62.50,B-,2.7
P135101,William Lopez,21,Class E,0167653198,History,3,2024-02-12,7.50,E,0.0
P135102,Emily Rivera,25,Class E,0165877518,History,11,2024-06-20,27.50,E,0.0
P135103,Brittany Brown,24,Class A,0175795123,Chemistry,32,2024-11-18,80.00,A-,3.7
P135104,Andrea Watson,20,Class G,0111131357,English,23,2024-11-03,57.50,C+,2.3
P135105,Cheryl Mcfarland,25,Class E,0179992678,Biology,39,2024-08-28,97.50,A-,3.7
P135201,Joseph Graham,19,Class B,0127607810,Science,32,2024-05-04,80.00,A-,3.7
P135202,Kelsey Horton,18,Class J,0192806816,Science,8,2024-08-05,20.00,E,0.0
P135203,Paula Howard,25,Class I,0182798865,English,18,2024-10-07,45.00,D+,1.3
P135204,Amber Taylor,24,Class F,0165371950,Chemistry,20,2024-04-05,50.00,C,2.0
P135205,Rachel Johnson,19,Class H,0145752881,Math,14,2024-11-29,35.00,E,0.0
P135301,Janice Olson,25,Class E,0142310295,Math,23,2024-06-22,57.50,C+,2.3
P135302,Carrie Foster,25,Class J,0199824866,Math,27,2024-10-26,67.50,B,3.0
P135303,Daniel Lewis,23,Class F,0127033648,Science,25,2024-01-12,62.50,B-,2.7
P135304,Stacie Osborn,19,Class D,0139289456,Chemistry,39,2024-04-22,97.50,A-,3.7
P135305,Zachary Soto,25,Class I,0166597465,English,22,2024-10-18,55.00,C+,2.3
P135401,Emma Cardenas,23,Class H,0145898007,Science,20,2024-08-01,50.00,C,2.0
P135402,Lisa Davis,23,Class A,0145298193,English,14,2024-01-09,35.00,E,0.0
P135403,Melissa Lane,21,Class D,0142348458,Math,9,2024-06-18,22.50,E,0.0
P135404,Christina Garcia,19,Class A,0138724240,Math,30,2024-01-31,75.00,B+,3.3
P135405,Brent Martin,22,Class I,0139907030,Biology,13,2024-08-21,32.50,E,0.0
P135501,Laura Harris,23,Class A,0156293754,Science,30,2024-02-23,75.00,B+,3.3
P135502,Christopher Deleon,24,Class B,0185430638,History,18,2024-07-08,45.00,D+,1.3
P135503,Diana Lewis,24,Class G,0142280273,Chemistry,14,2024-08-10,35.00,E,0.0
P135504,Dylan Garcia,20,Class I,0192444416,Math,14,2024-04-06,35.00,E,0.0
P135505,Deanna Fisher,20,Class B,0101695573,Biology,26,2024-09-25,65.00,B,3.0
P135601,Courtney Parker,23,Class A,0161904585,Physics,3,2024-06-26,7.50,E,0.0
P135602,Travis Hudson,22,Class B,0172431231,Chemistry,7,2024-11-17,17.50,E,0.0
P135603,Jim Phillips,20,Class C,0186503625,Chemistry,27,2024-03-14,67.50,B,3.0
P135604,Amanda Stevens,23,Class C,0111613258,Chemistry,40,2024-05-14,100.00,A-,3.7
P135605,Michael George,20,Class B,0135680654,Chemistry,24,2024-04-19,60.00,B-,2.7
P135701,Karen Martinez,19,Class J,0101856736,Geography,31,2024-01-08,77.50,B+,3.3
P135702,Catherine Smith,23,Class J,0178044218,Geography,6,2024-11-08,15.00,E,0.0
P135703,Sara Valencia,18,Class A,0193894129,Science,29,2024-10-13,72.50,B+,3.3
P135704,Victor Young,22,Class D,0195251912,Chemistry,40,2024-06-30,100.00,A-,3.7
P135705,Mark Rhodes,19,Class B,0168397900,History,16,2024-07-01,40.00,D,1.0
P135801,Summer Bennett,23,Class J,0114761010,Math,12,2024-08-29,30.00,E,0.0
P135802,Amanda Smith,25,Class I,0177050613,Geography,28,2024-04-24,70.00,B+,3.3
P135803,Darrell Gray,19,Class J,0133322223,Physics,2,2024-05-05,5.00,E,0.0
P135804,Margaret Sullivan,18,Class H,0179561323,Physics,7,2024-07-25,17.50,E,0.0
P135805,Rebecca Jimenez,23,Class D,0125772207,English,19,2024-05-16,47.50,C-,1.7
P135901,Larry Harris,23,Class C,0127307828,Geography,21,2024-07-14,52.50,C,2.0
P135902,Kelly Higgins,20,Class F,0119483826,English,35,2024-02-09,87.50,A-,3.7
P135903,Jennifer White,25,Class A,0108603323,Chemistry,9,2024-03-16,22.50,E,0.0
P135904,Jennifer Huang,22,Class G,0149021613,Science,9,2024-11-11,22.50,E,0.0
P135905,Joshua Martin,22,Class B,0178331337,Physics,14,2024-11-28,35.00,E,0.0
P136001,David Williams,19,Class C,0177193146,Science,21,2024-04-19,52.50,C,2.0
P136002,Dr. Victoria Lee,19,Class B,0195482193,Chemistry,35,2024-01-02,87.50,A-,3.7
P136003,Crystal Young,19,Class H,0164751531,Physics,31,2024-08-04,77.50,B+,3.3
P136004,Olivia Mccormick,19,Class I,0189577063,Geography,32,2024-11-24,80.00,A-,3.7
P136005,Mr. Tyler Edwards,21,Class F,0182682370,English,29,2024-05-18,72.50,B+,3.3
P136101,Teresa Mitchell,22,Class A,0133216116,Biology,33,2024-12-04,82.50,A-,3.7
P136102,Tyler Lewis,24,Class J,0147006814,Physics,14,2024-08-09,35.00,E,0.0
P136103,Sara White,21,Class E,0156137244,Science,19,2024-09-21,47.50,C-,1.7
P136104,Jonathan Hanson,21,Class E,0139009494,Physics,30,2024-06-18,75.00,B+,3.3
P136105,Mia Mcguire,18,Class D,0166895834,Biology,37,2024-09-18,92.50,A-,3.7
P136201,Amanda Morgan,20,Class I,0168007140,History,0,2024-12-24,0.00,E,0.0
P136202,Eric Baker,18,Class F,0142806186,Biology,8,2024-04-04,20.00,E,0.0
P136203,Jack Schaefer,18,Class E,0173224490,Chemistry,7,2024-02-10,17.50,E,0.0
P136204,Barbara Schneider,24,Class A,0138126020,Biology,35,2024-11-05,87.50,A-,3.7
P136205,Keith Gray,24,Class F,0118605381,Chemistry,10,2024-11-05,25.00,E,0.0
P136301,Randy Leonard,22,Class C,0141725569,Biology,5,2024-06-15,12.50,E,0.0
P136302,Michael Blair,24,Class I,0141653186,Chemistry,19,2024-12-09,47.50,C-,1.7
P136303,Kimberly Gates,19,Class H,0171813395,Geography,37,2024-06-20,92.50,A-,3.7
P136304,Karla Sullivan,22,Class J,0179320729,Math,19,2024-09-23,47.50,C-,1.7
P136305,Elaine Logan,24,Class I,0196812255,Biology,16,2024-12-16,40.00,D,1.0
P136401,Daniel Johnson,23,Class B,0116070450,Physics,31,2024-04-30,77.50,B+,3.3
P136402,Alexis Rubio,20,Class F,0114217617,Science,37,2024-05-31,92.50,A-,3.7
P136403,Alexander Wyatt,24,Class D,0148196478,Science,15,2024-11-29,37.50,E,0.0
P136404,Christopher Cooper,22,Class F,0168181889,Physics,33,2024-09-15,82.50,A-,3.7
P136405,Bryan Bender,20,Class D,0109057241,History,5,2024-12-10,12.50,E,0.0
P136501,Jason Harris,25,Class C,0135769274,Science,34,2024-10-22,85.00,A-,3.7
P136502,Omar Wilson,20,Class H,0135900133,Science,34,2024-02-22,85.00,A-,3.7
P136503,Carla Jones,24,Class D,0147683540,English,38,2024-03-22,95.00,A-,3.7
P136504,Shannon Murray,22,Class J,0181012548,History,6,2024-07-02,15.00,E,0.0
P136505,Melissa Price DVM,23,Class J,0198451136,English,1,2024-01-23,2.50,E,0.0
P136601,Mr. Keith Holden,21,Class A,0174991965,English,3,2024-11-13,7.50,E,0.0
P136602,Mark Jacobs,23,Class G,0159356934,Science,0,2024-10-14,0.00,E,0.0
P136603,Justin Richards,22,Class D,0196314182,Science,21,2024-08-11,52.50,C,2.0
P136604,Nicole Huerta,18,Class J,0122939276,History,40,2024-01-26,100.00,A-,3.7
P136605,Daniel Allen,21,Class J,0116604429,Science,2,2024-09-16,5.00,E,0.0
P136701,Michael Peterson,22,Class G,0162782691,Science,2,2024-03-05,5.00,E,0.0
P136702,Robert Holt,23,Class G,0137206643,Geography,30,2024-04-05,75.00,B+,3.3
P136703,Patricia Griffin,19,Class D,0139252689,Biology,29,2024-04-04,72.50,B+,3.3
P136704,Sarah Newton,20,Class B,0134322992,Math,22,2024-01-07,55.00,C+,2.3
P136705,Patrick Hill,24,Class H,0182397792,English,26,2024-05-08,65.00,B,3.0
P136801,Hannah Wallace,22,Class J,0111680762,Science,38,2024-06-15,95.00,A-,3.7
P136802,Valerie Clements,18,Class F,0131312264,Science,7,2024-06-01,17.50,E,0.0
P136803,Joseph Barry,20,Class G,0116347187,Math,12,2024-10-21,30.00,E,0.0
P136804,Mark Williams,25,Class E,0145849251,Science,5,2024-04-19,12.50,E,0.0
P136805,Paige Stephenson,23,Class C,0133023000,Math,14,2024-03-25,35.00,E,0.0
P136901,James Schaefer,19,Class B,0141278864,Chemistry,7,2024-06-16,17.50,E,0.0
P136902,Melissa Phillips,19,Class D,0103170509,Science,14,2024-01-18,35.00,E,0.0
P136903,Daniel Graham,18,Class B,0102662091,Geography,9,2024-07-23,22.50,E,0.0
P136904,Lisa Morgan DVM,25,Class I,0181539558,Math,37,2024-02-13,92.50,A-,3.7
P136905,Carrie Wright,19,Class J,0165360906,Chemistry,11,2024-07-21,27.50,E,0.0
P137001,Shawn Martin,25,Class E,0115146218,Geography,7,2024-03-16,17.50,E,0.0
P137002,Julie Shaw,24,Class A,0193264570,Math,26,2024-09-15,65.00,B,3.0
P137003,Brian Palmer,23,Class E,0101721472,Science,17,2024-10-24,42.50,D,1.0
P137004,John Greene,23,Class J,0121190645,Math,9,2024-10-01,22.50,E,0.0
P137005,Heather Lewis,19,Class A,0153420550,Geography,16,2024-09-15,40.00,D,1.0
P137101,Maria Cunningham,22,Class C,0179089431,English,9,2024-10-08,22.50,E,0.0
P137102,Donald Allen,23,Class D,0174878997,Geography,25,2024-06-13,62.50,B-,2.7
