PaperID,StudentName,PhoneNum,Subject,Marks,InvigilatorName,ExamDate,ExamType
P82105,Dan Griffin,076-897-6326,Geography,54,Amanda Randolph,2024-10-27,Practice
P82201,Mr. Charles Stone,912.377.3392x9818,Biology,7,Christina Porter,2024-03-01,Practice
P82202,James Sanders,(571)646-6175,Science,25,Arthur Hughes,2024-02-08,Practice
P82203,William Zamora,+1-228-981-8537x453,Biology,0,Joshua Hoffman,2024-03-03,Final
P82204,Jeffrey Stevenson,928.565.4771x412,Science,90,Luis Knapp,2024-06-15,Final
P82205,Jessica Anthony,696.758.4601,Science,6,Jessica Park,2024-02-15,Practice
P82301,Robert Brown DDS,014.993.4999,Math,1,Anthony Jackson,2024-03-26,Quiz
P82302,Gabriel Mcdonald,(770)623-5054x031,English,25,Katie Byrd,2024-11-18,Final
P82303,Christopher Mcdonald,(655)312-4456x49683,History,35,Joseph Travis,2024-09-09,Final
P82304,Donna Quinn,001-994-412-1180x45981,Science,17,Steven Anderson MD,2024-09-11,Practice
P82305,Sara Ramos,179-777-5721x819,Physics,81,Lisa Burton,2024-07-16,Final
P82401,Matthew Brown,229.330.3659,Chemistry,61,Anna Davis,2024-04-02,Midterm
P82402,Ronald Morgan,8800651677,English,3,Mr. Zachary Costa,2024-03-25,Midterm
P82403,Lauren Price,3683752278,Math,12,Claire Vaughn,2024-08-29,Final
P82404,Katherine Adams,696.006.7681x42863,English,80,Kathryn Roberts,2024-01-30,Midterm
P82405,Crystal Espinoza,001-611-098-4222,Geography,86,Joshua Jones,2024-06-06,Final
P82501,Eric Davis,(407)864-5394x4804,Geography,64,Patrick Hughes,2024-05-04,Final
P82502,Katherine Deleon,+1-789-181-2625x4392,History,37,Debra Rowland,2024-10-05,Practice
P82503,Anthony Johnson,+1-839-703-7682x4507,Chemistry,65,Tammy Olsen,2024-11-12,Final
P82504,Alexis Murray,+1-144-987-3876x47603,History,82,April Roberts,2024-12-01,Quiz
P82505,Jessica Hill,(251)473-4670,Science,71,Jenna Frey,2024-07-30,Final
P82601,Amber Thompson,(314)511-1718,Biology,88,Robert Kerr,2024-11-28,Final
P82602,Austin Alvarez,+1-004-159-2293x42312,Science,46,Louis Lopez,2024-01-13,Final
P82603,Gabriela Hubbard,(320)219-3844x967,Geography,27,Patrick Maynard,2024-03-03,Quiz
P82604,William Baker,(822)913-9438,Math,48,Selena Johnson,2024-12-06,Practice
P82605,Anthony Bell,(969)643-4240,Physics,30,Dennis Carson,2024-12-03,Quiz
P82701,Rebecca White,001-225-061-5401x700,History,70,Cynthia Parker,2024-10-06,Quiz
P82702,Laura Hooper,683.636.5354,English,40,Jennifer Bates,2024-04-08,Final
P82703,Marissa Gomez,(086)477-9881x62945,Science,4,Carolyn Rich,2024-01-31,Final
P82704,Lauren Owens,(307)809-6657,Biology,0,Mark Hicks,2024-09-27,Midterm
P82705,Katie Jackson,045.878.8110,Science,24,Matthew Peterson,2024-05-15,Final
P82801,Helen Gates,007.452.6867,Physics,26,Johnny Curtis,2024-12-10,Final
P82802,Jennifer White,897.513.0348x55094,English,8,Melissa Mcgee,2024-04-06,Midterm
P82803,Christopher Jones,540.717.2808,Science,91,Jay Rowe,2024-11-06,Midterm
P82804,Matthew Brown,001-255-008-7262x60515,Geography,11,Deborah Molina,2024-07-16,Quiz
P82805,Michael White,524-653-7542x1354,Geography,54,Alfred Martinez,2024-02-11,Practice
P82901,Sharon Gross,120.015.3345x9123,History,69,Robert Mack,2024-04-24,Final
P82902,Teresa Myers,726.466.0272,English,89,Richard Smith,2024-02-03,Quiz
P82903,Rebecca Reilly,735-466-5716x27395,English,72,Alison Davis,2024-05-08,Final
P82904,Brittney Valdez,626-662-0322x94385,Science,11,Rachel Arellano,2024-02-23,Midterm
P82905,William Black,899-246-3502x5634,Chemistry,89,Heidi Young,2024-02-18,Practice
P83001,Andrew Lucas,945.064.0441,Physics,61,Brandon Simmons,2024-06-13,Final
P83002,Danielle Knapp,297.480.8956,Biology,78,Whitney Garner,2024-07-13,Practice
P83003,Dr. Tony Melton,861-984-2876x22556,Biology,12,Nicole Montes,2024-10-16,Final
P83004,Yolanda Spencer,(861)298-1464x166,Physics,11,Melissa Brown,2024-09-09,Midterm
P83005,Michael Rodgers,093.823.2945x25901,History,75,Jessica Warren,2024-01-27,Quiz
P83101,Sarah Brock,001-351-336-5997x994,English,19,Rebecca Flynn,2024-07-03,Final
P83102,Gregory Smith,(318)642-9976x943,Science,98,Michael Mclaughlin,2024-10-21,Midterm
P83103,Bridget Burns,001-407-479-6694,Physics,44,Troy Garza,2024-03-12,Final
P83104,Colleen Clark,485.714.5371x94519,English,87,Desiree Salazar,2024-04-11,Practice
P83105,Donald Johnson,848.338.3974x05303,Geography,25,Michael Gray,2024-07-16,Final
P83201,Tammy Bennett,624-796-6624x002,English,26,Daniel Morris,2024-07-21,Practice
P83202,Kristina Taylor,493.901.0833,Biology,20,Tom Combs,2024-07-21,Practice
P83203,Jesse Ryan,051.620.6108,English,98,Karen Evans DDS,2024-06-15,Practice
P83204,Ellen Mccormick,001-031-214-1005x489,Physics,37,Lori Pineda DDS,2024-06-15,Practice
P83205,William Garcia,+1-873-983-1034x4962,Biology,0,John Jones,2024-02-26,Quiz
P83301,Ms. Crystal Short,+1-180-042-3579x6655,Science,31,James Williams,2024-06-27,Practice
P83302,Mrs. Debbie Neal MD,+1-417-580-6741x606,Physics,76,Jennifer Dunn,2024-10-09,Midterm
P83303,Eric Walter,832.632.2882x054,Geography,87,Heather Ruiz,2024-05-13,Midterm
P83304,Michael King,(879)795-1012x390,Science,34,Jay Brooks,2024-06-18,Final
P83305,Cindy Williams,6171845010,Chemistry,56,Charles Brown,2024-06-05,Quiz
P83401,Nicole Matthews,001-396-333-8185,Biology,60,Erik Sanders,2024-03-11,Midterm
P83402,Austin Wilson,(551)006-3140x643,Physics,45,Diana Rogers,2024-03-26,Final
P83403,Randall Flores,364.778.3181,Biology,74,Amy Smith,2024-05-04,Practice
P83404,Jeffrey Gonzalez,1221206539,Chemistry,69,Melissa Evans,2024-05-19,Final
P83405,Michael Nichols,001-865-881-2895x10894,History,21,Luis Garrett,2024-07-13,Final
P83501,Alexandra Martinez,001-209-702-3103,Biology,36,Samuel Hill,2024-03-29,Practice
P83502,Deborah Griffith,+1-563-230-9205x381,Biology,28,Rebecca Smith,2024-03-21,Midterm
P83503,David Horn,(041)622-5876,Physics,77,Adam Villegas,2024-08-23,Midterm
P83504,James Soto,459.369.3053x323,Physics,31,Mark Grant,2024-01-29,Practice
P83505,Tony Barrett,(783)066-9569x039,English,17,Lauren Nicholson,2024-02-01,Midterm
P83601,Willie Bowman,001-224-489-8782x9324,English,32,Barbara Leon,2024-12-26,Practice
P83602,James Flores,+1-688-086-6697x37650,Chemistry,2,Erik Bryant,2024-01-22,Midterm
P83603,Mary Flores,(249)126-2649,Math,12,Lawrence Lester,2024-05-10,Quiz
P83604,Stacey Thompson,1097360952,English,34,Jeff Decker,2024-05-28,Final
P83605,Caleb Sanchez,575.875.6555x411,Chemistry,31,Nicholas Patterson,2024-06-15,Midterm
P83701,Jill Hall,001-406-625-4719x284,Chemistry,67,Ryan Kaufman,2024-08-06,Practice
P83702,Patrick Sheppard,554.933.0897,Geography,51,Kim Mitchell,2024-12-10,Midterm
P83703,Sabrina Brown,324-094-4876x70612,Physics,39,Mary Moore,2024-09-02,Midterm
P83704,Jessica Whitehead,(904)153-6998x536,Science,29,Luke Hutchinson,2024-06-24,Practice
P83705,Scott Hahn,(082)339-5084,Chemistry,35,Thomas George,2024-01-19,Midterm
P83801,Daniel Tanner,276.708.1776x4771,Chemistry,45,Robin Reed,2024-01-19,Practice
P83802,Brent Lewis,+1-955-337-8286x992,Geography,1,Nathan Washington,2024-08-16,Final
P83803,Lacey Brown,430.870.7682x77467,Biology,83,Juan Cooke,2024-01-08,Quiz
P83804,Mrs. Candice Sullivan,001-080-128-7373,Chemistry,11,Daniel Hall,2024-09-20,Final
P83805,Krista Crawford,001-981-504-5851x395,Biology,47,Thomas Nelson,2024-03-18,Final
P83901,Jay Nunez,+1-146-188-4015x920,Chemistry,92,Jacqueline Johnson,2024-06-03,Final
P83902,Elizabeth Nelson,001-155-907-3985x381,Chemistry,57,Curtis Lawrence,2024-04-02,Practice
P83903,Lisa Valdez,001-464-008-9558,Biology,59,Jason Hardin,2024-01-23,Final
P83904,Brian Martinez,481.224.9199,History,87,Matthew Anderson,2024-04-23,Final
P83905,Larry Wilson,+1-911-920-3919x9903,History,52,Sarah Henry,2024-12-06,Practice
P84001,Barbara Escobar,417.814.6110x04136,Math,75,Jacqueline Smith,2024-09-17,Midterm
P84002,Andrea Jones,261.266.9930x1496,Biology,11,Charles Woods,2024-06-17,Practice
P84003,Cheryl Porter,(791)944-0968x96350,English,87,Justin Wolfe,2024-04-22,Final
P84004,Brandi Wilson,(619)977-3924x9144,Biology,21,Jessica Watson,2024-08-19,Midterm
P84005,Kristina Larsen,(319)316-1745,Science,75,Jay Sanchez,2024-01-09,Quiz
P84101,Brittany Peters,1609416331,Math,94,Shawn Jones,2024-08-15,Quiz
P84102,Michael Jenkins,693.042.1011,Biology,29,Rachel Harrison,2024-03-10,Midterm
P84103,Betty Jones,700-312-3077,Chemistry,67,Cheryl Swanson PhD,2024-09-28,Midterm
P84104,Peter Wilkins,+1-369-722-7339x2773,Chemistry,63,Zachary Myers,2024-12-17,Quiz
P84105,Kevin Gutierrez,(920)173-1587x038,Math,32,Austin Gray,2024-12-11,Practice
P84201,Scott Yang,836-454-1622,History,52,Lisa Henry,2024-04-04,Quiz
P84202,Mark Hernandez,5852264414,Science,17,Sarah Hall,2024-08-02,Midterm
P84203,Justin Whitaker,(224)611-1877,History,87,Maria Rose,2024-10-26,Practice
P84204,Timothy Potter,+1-280-276-1312x3818,Physics,15,Alison Garcia,2024-03-01,Quiz
P84205,Mark Walter,543.474.4735x83631,Science,27,Phillip Jones,2024-01-27,Practice
P84301,Tiffany Alvarado,759-156-4520x8728,Geography,97,Stephanie Brady,2024-09-01,Practice
P84302,William Scott,264.266.7704x05943,Chemistry,51,Travis Downs,2024-07-25,Practice
P84303,Emma Saunders,(199)908-6484x865,English,29,Rachel Murray,2024-04-12,Midterm
P84304,Roger Gonzalez,+1-964-650-4048,Math,84,Jamie Tyler,2024-11-09,Final
P84305,Alyssa Taylor,519-763-4577x9938,Geography,80,Hannah Boone,2024-12-19,Quiz
P84401,Kayla Sexton,(120)346-1218,Math,23,Stephanie Weiss,2024-06-05,Midterm
P84402,Joseph Hale,001-533-021-7466,Biology,41,Patrick Campos,2024-02-06,Final
P84403,Isabella Patel,069-163-5265x865,Geography,69,Wendy Riggs,2024-05-19,Final
P84404,James Alvarado,(811)530-4353x39637,English,14,Alexander Sampson,2024-05-23,Midterm
P84405,Jason Hill,5656792321,English,50,Dr. Scott Diaz Jr.,2024-04-03,Final
P84501,David Hull,+1-662-702-8597,Science,54,Steven Carrillo,2024-12-14,Final
P84502,David Michael,039.917.8755,History,58,Robert Daniels,2024-10-31,Midterm
P84503,James Moore,674-315-5447x0145,Biology,28,Anthony Black,2024-05-05,Quiz
P84504,Laura Lowe,129.099.5936,Math,72,Michaela Munoz,2024-11-26,Final
P84505,Cynthia Rice,861-668-2660x697,Math,81,Leah Fischer,2024-01-28,Practice
P84601,Lisa George,476-955-1397x182,English,83,Joshua Ortega MD,2024-03-30,Final
P84602,Hannah Mueller,6449487645,English,65,Lisa Mcguire,2024-07-06,Midterm
P84603,Bryan Thomas,677.071.5728x726,Physics,0,Jesse Huff,2024-03-15,Practice
P84604,Amy Smith,(742)188-1050x54576,English,34,Gary Fields,2024-05-23,Quiz
P84605,Dana Cain,711-514-2196x866,Science,73,Jeffrey Gonzalez,2024-12-11,Practice
P84701,Jessica Flores,+1-991-871-2422x4875,Chemistry,14,Alicia Garcia DDS,2024-04-23,Final
P84702,Elizabeth Medina,(495)761-1055,History,17,Michael Rodriguez,2024-02-10,Final
P84703,James Moore,(381)568-4331x322,History,28,Russell Hall,2024-03-26,Midterm
P84704,Carol Ballard,(952)237-4669,Geography,33,Sheila Burns,2024-09-03,Practice
P84705,Maxwell Craig,001-648-228-0295x589,English,1,Terry Cook,2024-12-21,Final
P84801,Bradley Jenkins,(129)507-6716x41293,Geography,16,Amy Fowler,2024-01-21,Midterm
P84802,Michael Watts,001-979-719-9475,Geography,15,Lori Reyes,2024-07-30,Practice
P84803,Kathy Carson,+1-987-962-2439,Chemistry,37,Mrs. Teresa Oliver,2024-08-11,Practice
P84804,Brian Mullins,001-510-424-2459,Biology,49,Amanda Kim,2024-06-05,Practice
P84805,Trevor Murray,051-685-7309,Math,92,Charles Fitzgerald,2024-05-24,Midterm
P84901,Melinda King,+1-994-580-6675x16932,Chemistry,65,Lisa Quinn,2024-06-06,Practice
P84902,Rebecca Nielsen,+1-788-995-0365x1435,History,33,Madison Cruz,2024-12-18,Quiz
P84903,Matthew Alexander,191.214.9277,History,14,Rhonda Torres,2024-12-13,Quiz
P84904,Dr. Laura Willis MD,849-564-5419x02247,Geography,13,Christopher Williamson,2024-07-06,Midterm
P84905,Heidi Olson,(081)765-1334,Science,8,Brianna Watts,2024-09-26,Quiz
P85001,Shannon Hill,+1-704-867-7809x521,Physics,20,Jason Cain,2024-06-30,Practice
P85002,Cole Scott,294.894.3619x11030,Science,73,Christopher Gonzalez,2024-10-20,Midterm
P85003,Charles Peterson,(086)385-7738x46147,Geography,46,Jennifer Brown,2024-08-08,Midterm
P85004,Mary Martinez,(431)785-8705x2594,English,34,Mary Thompson,2024-06-08,Final
P85005,Carol Juarez,(915)942-3234x526,Chemistry,89,Rebecca Perez,2024-08-30,Quiz
P85101,Michelle Alvarado,001-861-202-2023x125,Math,36,Jennifer Lopez,2024-09-30,Final
P85102,Rebecca Thompson,001-993-989-1757x1233,Math,37,Joanne Krueger,2024-11-30,Quiz
P85103,Derek Lane,001-925-4553x91685,Geography,86,Jordan Murray,2024-05-06,Midterm
P85104,Daniel Hammond,972.296.3369x90334,History,81,Nicole Carroll,2024-05-24,Practice
P85105,Alexandria Harris,(852)752-0153,Chemistry,81,Daniel Rice,2024-03-12,Midterm
P85201,Michael Short,(871)969-3106x8601,Science,12,Hannah Ramos,2024-03-20,Final
P85202,Tammie Valdez,001-340-341-9531x16645,Physics,91,Jesse Webster,2024-06-04,Practice
P85203,Kyle Bell,(252)069-9530,Biology,27,Carol Sellers,2024-08-29,Midterm
P85204,Angela Johns,732.399.7732x2391,English,55,Katherine Green,2024-02-06,Practice
P85205,Clinton Johnson,(573)118-8273x80696,Chemistry,15,Peter Cherry,2024-02-01,Practice
P85301,Anna Cochran,001-367-780-9649x8452,Chemistry,32,Mary Carrillo,2024-03-24,Final
P85302,Joseph King,+1-876-662-8348,Geography,12,David Murphy,2024-03-31,Final
P85303,Sharon Walsh,(000)922-8442x87997,Biology,45,Kelsey Scott,2024-09-13,Final
P85304,Peter Wilson,+1-268-762-5130x874,Physics,92,Robert Jensen,2024-10-31,Midterm
P85305,Jennifer Pierce,669.020.7013x937,History,84,Marie Sullivan,2024-01-27,Quiz
P85401,Barbara Gonzales,(398)128-6266x00870,Science,97,Ashley Jones,2024-10-08,Quiz
P85402,Jonathan Murphy,(856)887-0739x839,Science,81,Cody Larsen,2024-01-11,Midterm
P85403,Jacob Lang,582.326.8437x7616,Chemistry,2,Devin Higgins,2024-02-20,Midterm
P85404,Corey Stephens,+1-139-825-0959x600,Biology,98,Jason Schroeder,2024-10-18,Final
P85405,Christopher Johnson,(615)949-0625x84563,History,89,Larry Pollard,2024-12-18,Final
P85501,Derrick Moore,501.694.5725x1248,English,5,Amy Summers,2024-02-02,Practice
P85502,Susan Brown,(889)667-4014x4285,Chemistry,46,George Beltran,2024-03-17,Quiz
P85503,Jacob Delgado,+1-015-304-3244x6061,History,83,Cindy Rodriguez,2024-05-06,Practice
P85504,Mia Stewart,355.469.4687,English,85,Katherine Richards MD,2024-04-05,Quiz
P85505,Julian Ferguson,+1-705-864-4242x2632,Chemistry,55,Megan Sullivan,2024-03-31,Midterm
P85601,Zachary Bryan,224-330-3980,History,48,Judith Lee,2024-11-13,Practice
P85602,Julie Myers,171-570-8360,Science,27,Jeremy Wheeler,2024-04-28,Final
P85603,Adam Gallagher,878-986-0051x74006,History,90,Ms. Jane Mays,2024-04-25,Final
P85604,Megan Fischer,+1-171-816-4280x4593,Math,21,Ricky Marquez,2024-05-28,Final
P85605,Raymond Cummings,379-868-0013x4175,Science,14,Malik Hopkins,2024-03-29,Midterm
P85701,Holly Norris,(754)209-0501,Geography,41,Erin Harper,2024-10-16,Final
P85702,David Thomas,+1-297-633-0814x1247,Chemistry,28,Selena Alvarez,2024-04-08,Practice
P85703,Samantha Murphy,892.049.9636,History,2,Joshua Stokes,2024-07-27,Final
P85704,Kevin Jones,4028788949,History,39,Jessica Wilson,2024-11-17,Practice
P85705,Caitlin Stewart,659.197.1618x6167,Math,87,Jeremy Martin,2024-01-23,Quiz
P85801,Sharon Harvey,(492)879-6569x816,Physics,85,Joseph Stewart,2024-08-27,Quiz
P85802,Amanda Smith,(608)774-4661x63435,English,77,Tiffany Graham,2024-07-14,Quiz
P85803,Corey Gonzales,+1-756-054-6794x43185,Biology,18,Christopher Miller,2024-01-03,Quiz
P85804,Margaret Peterson,(833)170-1048x877,English,97,Vanessa Conway,2024-10-14,Midterm
P85805,Monique Booth,772.872.5113x7535,Geography,78,Deborah Wells,2024-10-05,Midterm
P85901,Anthony Henderson,1921538548,Physics,90,Natalie Kirk,2024-12-05,Practice
P85902,Joseph Powell,196.639.8293x669,English,15,Matthew Guzman,2024-01-12,Final
P85903,Christopher Hoffman,(941)648-3157x4720,Geography,11,Michael Kelley,2024-11-14,Final
P85904,John Cabrera,(573)451-7578x92490,Science,92,Kimberly Boyd,2024-10-20,Quiz
P85905,Michael Yang,+1-079-375-5966,Science,10,Christopher Marquez,2024-08-09,Practice
P86001,Danielle Robbins,482-568-7166x4487,Math,37,Joshua Rice,2024-01-10,Midterm
P86002,Aaron Rodriguez,983.093.8663x57053,Geography,96,Linda Fields,2024-05-10,Practice
P86003,Willie Jackson,2472249659,Chemistry,68,Latasha Nguyen,2024-05-09,Midterm
P86004,Kimberly Ferguson,+1-803-736-7279x4772,Math,69,Michelle Phillips,2024-06-10,Final
P86005,Matthew Martin,(223)661-3231x77978,Math,11,Deborah Martin,2024-08-08,Final
P86101,Paula Wilkinson,599-159-0210x9344,Math,45,John Flores,2024-11-21,Midterm
P86102,Shari Powell,+1-260-347-4211x660,Science,76,Frank Figueroa,2024-07-05,Practice
P86103,Megan Cook,290-089-4966,Physics,14,Joseph Lee,2024-06-15,Practice
P86104,Ashley Chaney,999-847-9176x57658,Science,42,Dr. Melissa Travis,2024-09-03,Practice
P86105,Mary Buchanan,001-674-826-6802x828,Math,12,Ashley Jones,2024-02-17,Practice
P86201,David Stout,657.745.4025x72684,Physics,5,Curtis Kent,2024-06-05,Practice
P86202,Danielle Rivera,923.550.2465,Physics,23,Krystal Bauer,2024-04-17,Midterm
P86203,Karen Mendez,001-127-093-4115,Biology,10,Jamie Copeland,2024-06-14,Midterm
P86204,Amy Barber,289.551.0135,History,97,Jeremy Ellis,2024-04-11,Final
P86205,Cassidy Jones,001-214-626-7651x0389,Science,70,Andrew Franklin,2024-08-23,Quiz
P86301,Terri Frazier,2904112021,History,32,Isabel Johnson,2024-06-20,Midterm
P86302,Michael Moreno,8652586542,History,15,Robin Reed,2024-12-23,Final
P86303,Katherine Jones,(790)394-5962,Science,31,Brendan Wagner MD,2024-10-01,Final
P86304,Kathryn Gonzales,+1-238-022-7109,Science,10,Gary Archer,2024-10-12,Quiz
P86305,Emma Robinson,001-185-455-2267x028,Geography,100,Carol Carroll,2024-07-24,Quiz
P86401,Roy Mcpherson,+1-352-913-1287x599,English,55,Thomas Mcdowell,2024-08-30,Midterm
P86402,Lisa Wagner,(694)827-5687x31378,Geography,2,James Reeves,2024-06-21,Practice
P86403,Aaron Chase,(856)455-8826x803,Biology,91,Lisa Wilkerson,2024-11-13,Midterm
P86404,Matthew Moore,+1-935-965-7550,History,84,Willie Sims,2024-12-20,Practice
P86405,Susan Thomas,118.443.3393x33025,Science,45,Brandon Meyer,2024-06-23,Midterm
P86501,Jennifer Serrano,348-262-6963,Biology,65,Kyle Johnson,2024-11-03,Final
P86502,Janice Peterson,001-854-198-4706x70815,History,78,Jennifer Reed,2024-04-15,Final
P86503,Samuel Galloway,+1-215-178-4065x9047,History,17,Kevin Robinson,2024-08-13,Midterm
P86504,Stephanie Stevens,665.902.3379x022,Science,90,Richard Clark,2024-05-30,Midterm
P86505,Jill Bailey,8442284451,Geography,35,Kimberly Novak,2024-11-08,Practice
P86601,Jonathan Davis,740-274-8988,Chemistry,28,Tara Carr,2024-02-26,Final
P86602,Wyatt Larson,885.002.4319x65251,Science,0,Daniel Hernandez,2024-11-08,Quiz
P86603,Robin Ross,138-603-5122,Geography,25,Derek Hess,2024-02-28,Practice
P86604,Jennifer Hayes,+1-146-285-6570x85717,Science,90,Jennifer Smith,2024-04-20,Final
P86605,Patrick Jefferson,(920)608-0677x6013,Science,80,Michael Contreras,2024-01-08,Final
P86701,Robert Henson,001-682-276-6781x708,Chemistry,62,Chad Smith,2024-06-01,Practice
P86702,Mitchell Williams,118.461.1300x22141,English,53,Christopher Kelly,2024-10-25,Final
P86703,John Brown,857-000-8979x579,Biology,31,Heather Schmidt,2024-07-19,Midterm
P86704,Kimberly Adams,440-407-6683,History,7,Austin Barnes,2024-11-17,Midterm
P86705,Amy Hull,+1-718-296-1344x447,Biology,63,Yolanda Montgomery,2024-06-12,Final
P86801,Jessica Brown,+1-621-488-7834,Physics,17,Craig Rivera,2024-12-15,Practice
P86802,Samantha Farley,637.420.0819x7551,Physics,67,John Marquez,2024-04-19,Quiz
P86803,Jose Pierce,+1-537-040-1484x42552,Science,18,William Jackson,2024-12-01,Midterm
P86804,Tanner Krause,(655)397-9942x115,History,8,Sandra Kim,2024-03-19,Quiz
P86805,Donna Vasquez,+1-404-700-1559x1943,Geography,80,Ricardo Duran,2024-06-27,Practice
P86901,Cameron Smith,948.442.7909x239,Science,62,Lawrence Simpson,2024-02-28,Midterm
P86902,Francis Green,001-514-169-6813x0996,History,53,Gregory Brooks,2024-06-05,Quiz
P86903,Karen Murray,635-350-5932x8501,English,12,Eric Johnson,2024-11-29,Quiz
P86904,Jackson Wallace,032.585.1844,Geography,95,Benjamin Preston,2024-01-16,Midterm
P86905,Brandy Bartlett,076.911.9728x559,English,16,Julie Golden,2024-01-02,Quiz
P87001,Maria Bell,850.276.9450,Science,32,Eric Roberts,2024-01-30,Midterm
P87002,Brandon Shaw,(160)455-3410,Chemistry,25,David Woods,2024-09-21,Final
P87003,Christina Sharp,209.917.3292,Geography,31,Gregory Cochran,2024-08-08,Practice
P87004,Robert Anderson,267-166-4307,History,84,Nathan Wong MD,2024-11-27,Midterm
P87005,Sara Strickland,+1-798-167-8681x265,Geography,95,Daniel Ramos,2024-07-25,Quiz
P87101,Shelly Bauer,001-393-887-7130x2628,Biology,68,Benjamin Castillo,2024-09-08,Midterm
P87102,Roberto Perry,(307)448-7385,Math,23,Timothy Jimenez,2024-05-18,Midterm
P87103,Robert Hendricks,528.547.1352x0115,Science,58,Michael Pope,2024-04-28,Midterm
P87104,Kara Boyer,(310)429-7134x452,Geography,9,Brenda Willis,2024-11-07,Final
P87105,Carl Logan,8230316733,Science,22,Amanda Dodson,2024-01-18,Midterm
P87201,Connie Garcia,+1-086-061-3210x7689,Biology,70,Michael Caldwell,2024-06-08,Final
P87202,Natalie Martin,001-267-911-1943x115,English,82,Stephanie Smith,2024-11-25,Quiz
P87203,Henry Smith,9700661513,History,47,Shane George,2024-01-28,Final
P87204,Steven Tucker,5041002522,English,8,Tamara Peterson MD,2024-10-08,Final
